Series,SetName,TotalSetCardCount,SetCode,CardName,CardNumber,Rarity,MedPrice,Evolution,ImageName
Sword & Shield,Darkness Ablaze,189,DAA,Coalossal,198,Rare Secret,$22.65,Stage 2,en_US-SWSH3-198-coalossal.jpg
Sword & Shield,Darkness Ablaze,189,DAA,Big Parasol,199,Rare Secret,$7.65,-----,en_US-SWSH3-199-big_parasol.jpg
Sword & Shield,Darkness Ablaze,189,DAA,Turbo Patch,200,Rare Secret,$20.23,-----,en_US-SWSH3-200-turbo_patch.jpg
Sword & Shield,Darkness Ablaze,189,DAA,Capture Energy,201,Rare Secret,$14.99,-----,en_US-SWSH3-201-capture_energy.jpg
Sword & Shield,Rebel Clash,192,RCL,Caterpie,1,Common,$0.15,Basic,en_US-SWSH2-001-caterpie.jpg
Sword & Shield,Rebel Clash,192,RCL,Metapod,2,Uncommon,$0.16,Stage 1,en_US-SWSH2-002-metapod.jpg
Sword & Shield,Rebel Clash,192,RCL,Butterfree,3,Rare,$0.25,Stage 2,en_US-SWSH2-003-butterfree.jpg
Sword & Shield,Rebel Clash,192,RCL,Scyther,4,Common,$0.18,Basic,en_US-SWSH2-004-scyther.jpg
Sword & Shield,Rebel Clash,192,RCL,Shuckle,5,Uncommon,$0.19,Basic,en_US-SWSH2-005-shuckle.jpg
Sword & Shield,Rebel Clash,192,RCL,Heracross,6,Uncommon,$0.20,Basic,en_US-SWSH2-006-heracross.jpg
Sword & Shield,Rebel Clash,192,RCL,Lotad,7,Common,$0.15,Basic,en_US-SWSH2-007-lotad.jpg
Sword & Shield,Rebel Clash,192,RCL,Lombre,8,Uncommon,$0.20,Stage 1,en_US-SWSH2-008-lombre.jpg
Sword & Shield,Rebel Clash,192,RCL,Ludicolo,9,Rare,$0.25,Stage 2,en_US-SWSH2-009-ludicolo.jpg
Sword & Shield,Rebel Clash,192,RCL,Surskit,10,Common,$0.15,Basic,en_US-SWSH2-010-surskit.jpg
Sword & Shield,Rebel Clash,192,RCL,Masquerain,11,Uncommon,$0.19,Stage 1,en_US-SWSH2-011-masquerain.jpg
Sword & Shield,Rebel Clash,192,RCL,Snover,12,Common,$0.15,Basic,en_US-SWSH2-012-snover.jpg
Sword & Shield,Rebel Clash,192,RCL,Abomasnow,13,Rare,$0.25,Stage 1,en_US-SWSH2-013-abomasnow.jpg
Sword & Shield,Rebel Clash,192,RCL,Phantump,14,Common,$0.15,Basic,en_US-SWSH2-014-phantump.jpg
Sword & Shield,Rebel Clash,192,RCL,Trevenant,15,Rare,$0.26,Stage 1,en_US-SWSH2-015-trevenant.jpg
Sword & Shield,Rebel Clash,192,RCL,Grubbin,16,Common,$0.15,Basic,en_US-SWSH2-016-grubbin.jpg
Sword & Shield,Rebel Clash,192,RCL,Rillaboom V,017,Rare Holo V,$2.52,Basic,en_US-SWSH2-017-rillaboom_v.jpg
Sword & Shield,Rebel Clash,192,RCL,Rillaboom VMAX,18,Rare Holo VMAX,$7.22,VMAX,en_US-SWSH2-018-rillaboom_vmax.jpg
Sword & Shield,Rebel Clash,192,RCL,Eldegoss V,19,Rare Holo V,$5.99,Basic,en_US-SWSH2-019-eldegoss_v.jpg
Sword & Shield,Rebel Clash,192,RCL,Applin,20,Common,$0.15,Basic,en_US-SWSH2-020-applin.jpg
Sword & Shield,Rebel Clash,192,RCL,Applin,21,Common,$0.15,Basic,en_US-SWSH2-021-applin.jpg
Sword & Shield,Rebel Clash,192,RCL,Flapple,22,Rare Holo,$0.52,Stage 1,en_US-SWSH2-022-flapple.jpg
Sword & Shield,Rebel Clash,192,RCL,Appletun,23,Rare Holo,$0.54,Stage 1,en_US-SWSH2-023-appletun.jpg
Sword & Shield,Rebel Clash,192,RCL,Vulpix,24,Common,$0.18,Basic,en_US-SWSH2-024-vulpix.jpg
Sword & Shield,Rebel Clash,192,RCL,Ninetales,25,Rare,$0.28,Stage 1,en_US-SWSH2-025-ninetales.jpg
Sword & Shield,Rebel Clash,192,RCL,Ninetales V,26,Rare Holo V,$2.86,Basic,en_US-SWSH2-026-ninetales_v.jpg
Sword & Shield,Rebel Clash,192,RCL,Growlithe,27,Common,$0.15,Basic,en_US-SWSH2-027-growlithe.jpg
Sword & Shield,Rebel Clash,192,RCL,Arcanine,28,Rare,$0.35,Stage 1,en_US-SWSH2-028-arcanine.jpg
Sword & Shield,Rebel Clash,192,RCL,Magmar,29,Common,$0.15,Basic,en_US-SWSH2-029-magmar.jpg
Sword & Shield,Rebel Clash,192,RCL,Magmortar,30,Rare,$0.27,Stage 1,en_US-SWSH2-030-magmortar.jpg
Sword & Shield,Rebel Clash,192,RCL,Litwick,31,Common,$0.15,Basic,en_US-SWSH2-031-litwick.jpg
Sword & Shield,Rebel Clash,192,RCL,Lampent,32,Uncommon,$0.19,Stage 1,en_US-SWSH2-032-lampent.jpg
Sword & Shield,Rebel Clash,192,RCL,Chandelure,33,Rare Holo,$0.39,Stage 2,en_US-SWSH2-033-chandelure.jpg
Sword & Shield,Rebel Clash,192,RCL,Heatmor,34,Uncommon,$0.19,Basic,en_US-SWSH2-034-heatmor.jpg
Sword & Shield,Rebel Clash,192,RCL,Cinderace V,035,Rare Holo V,$2.13,Basic,en_US-SWSH2-035-cinderace_v.jpg
Sword & Shield,Rebel Clash,192,RCL,Cinderace VMAX,36,Rare Holo VMAX,$7.00,VMAX,en_US-SWSH2-036-cinderace_vmax.jpg
Sword & Shield,Rebel Clash,192,RCL,Galarian Mr. Mime,37,Common,$0.19,Basic,en_US-SWSH2-037-galarian_mr_mime.jpg
Sword & Shield,Rebel Clash,192,RCL,Galarian Mr. Rime,38,Rare,$0.25,Stage 1,en_US-SWSH2-038-galarian_mr_rime.jpg
Sword & Shield,Rebel Clash,192,RCL,Magikarp,39,Common,$0.15,Basic,en_US-SWSH2-039-magikarp.jpg
Sword & Shield,Rebel Clash,192,RCL,Gyarados,40,Rare Holo,$0.47,Stage 1,en_US-SWSH2-040-gyarados.jpg
Sword & Shield,Rebel Clash,192,RCL,Wingull,41,Common,$0.15,Basic,en_US-SWSH2-041-wingull.jpg
Sword & Shield,Rebel Clash,192,RCL,Pelipper,42,Uncommon,$0.20,Stage 1,en_US-SWSH2-042-pelipper.jpg
Sword & Shield,Rebel Clash,192,RCL,Milotic V,43,Rare Holo V,$2.26,Basic,en_US-SWSH2-043-milotic_v.jpg
Sword & Shield,Rebel Clash,192,RCL,Tympole,44,Common,$0.15,Basic,en_US-SWSH2-044-tympole.jpg
Sword & Shield,Rebel Clash,192,RCL,Palpitoad,45,Uncommon,$0.15,Stage 1,en_US-SWSH2-045-palpitoad.jpg
Sword & Shield,Rebel Clash,192,RCL,Seismitoad,46,Rare,$0.25,Stage 2,en_US-SWSH2-046-seismitoad.jpg
Sword & Shield,Rebel Clash,192,RCL,Galarian Darumaka,47,Common,$0.16,Basic,en_US-SWSH2-047-galarian_darumaka.jpg
Sword & Shield,Rebel Clash,192,RCL,Galarian Darmanitan,48,Rare,$0.25,Stage 1,en_US-SWSH2-048-galarian_darmanitan.jpg
Sword & Shield,Rebel Clash,192,RCL,Inteleon V,049,Rare Holo V,$2.49,Basic,en_US-SWSH2-049-inteleon_v.jpg
Sword & Shield,Rebel Clash,192,RCL,Inteleon VMAX,50,Rare Holo VMAX,$15.75,VMAX,en_US-SWSH2-050-inteleon_vmax.jpg
Sword & Shield,Rebel Clash,192,RCL,Cramorant,51,Rare,$0.25,Basic,en_US-SWSH2-051-cramorant.jpg
Sword & Shield,Rebel Clash,192,RCL,Arrokuda,52,Common,$0.15,Basic,en_US-SWSH2-052-arrokuda.jpg
Sword & Shield,Rebel Clash,192,RCL,Barraskewda,53,Rare,$0.25,Stage 1,en_US-SWSH2-053-barraskewda.jpg
Sword & Shield,Rebel Clash,192,RCL,Eiscue,54,Rare Holo,$0.39,Basic,en_US-SWSH2-054-eiscue.jpg
Sword & Shield,Rebel Clash,192,RCL,Eiscue V,55,Rare Holo V,$2.04,Basic,en_US-SWSH2-055-eiscue_v.jpg
Sword & Shield,Rebel Clash,192,RCL,Voltorb,56,Common,$0.15,Basic,en_US-SWSH2-056-voltorb.jpg
Sword & Shield,Rebel Clash,192,RCL,Electrode,57,Uncommon,$0.19,Stage 1,en_US-SWSH2-057-electrode.jpg
Sword & Shield,Rebel Clash,192,RCL,Electabuzz,58,Common,$0.16,Basic,en_US-SWSH2-058-electabuzz.jpg
Sword & Shield,Rebel Clash,192,RCL,Electivire,59,Rare,$0.25,Stage 1,en_US-SWSH2-059-electivire.jpg
Sword & Shield,Rebel Clash,192,RCL,Shinx,60,Common,$0.15,Basic,en_US-SWSH2-060-shinx.jpg
Sword & Shield,Rebel Clash,192,RCL,Luxio,61,Uncommon,$0.20,Stage 1,en_US-SWSH2-061-luxio.jpg
Sword & Shield,Rebel Clash,192,RCL,Luxray,62,Rare Holo,$0.44,Stage 2,en_US-SWSH2-062-luxray.jpg
Sword & Shield,Rebel Clash,192,RCL,Helioptile,63,Common,$0.17,Basic,en_US-SWSH2-063-helioptile.jpg
Sword & Shield,Rebel Clash,192,RCL,Heliolisk,64,Uncommon,$0.19,Stage 1,en_US-SWSH2-064-heliolisk.jpg
Sword & Shield,Rebel Clash,192,RCL,Charjabug,65,Uncommon,$0.15,Stage 1,en_US-SWSH2-065-charjabug.jpg
Sword & Shield,Rebel Clash,192,RCL,Vikavolt,66,Rare Holo,$0.41,Stage 2,en_US-SWSH2-066-vikavolt.jpg
Sword & Shield,Rebel Clash,192,RCL,Boltund V,67,Rare Holo V,$7.99,Basic,en_US-SWSH2-067-boltund_v.jpg
Sword & Shield,Rebel Clash,192,RCL,Toxel,68,Common,$0.15,Basic,en_US-SWSH2-068-toxel.jpg
Sword & Shield,Rebel Clash,192,RCL,Toxtricity,69,Rare,$0.28,Stage 1,en_US-SWSH2-069-toxtricity.jpg
Sword & Shield,Rebel Clash,192,RCL,Toxtricity V,70,Rare Holo V,$2.19,Basic,en_US-SWSH2-070-toxtricity_v.jpg
Sword & Shield,Rebel Clash,192,RCL,Toxtricity VMAX,71,Rare Holo VMAX,$10.73,VMAX,en_US-SWSH2-071-toxtricity_vmax.jpg
Sword & Shield,Rebel Clash,192,RCL,Pincurchin V,72,Rare Holo V,$2.00,Basic,en_US-SWSH2-072-pincurchin_v.jpg
Sword & Shield,Rebel Clash,192,RCL,Morpeko,73,Uncommon,$0.19,Basic,en_US-SWSH2-073-morpeko.jpg
Sword & Shield,Rebel Clash,192,RCL,Clefairy,74,Common,$0.17,Basic,en_US-SWSH2-074-clefairy.jpg
Sword & Shield,Rebel Clash,192,RCL,Clefable,75,Rare Holo,$0.47,Stage 1,en_US-SWSH2-075-clefable.jpg
Sword & Shield,Rebel Clash,192,RCL,Natu,76,Common,$0.15,Basic,en_US-SWSH2-076-natu.jpg
Sword & Shield,Rebel Clash,192,RCL,Xatu,77,Uncommon,$0.20,Stage 1,en_US-SWSH2-077-xatu.jpg
Sword & Shield,Rebel Clash,192,RCL,Galarian Corsola,78,Common,$0.17,Basic,en_US-SWSH2-078-galarian_corsola.jpg
Sword & Shield,Rebel Clash,192,RCL,Galarian Cursola,79,Rare Holo,$0.69,Stage 1,en_US-SWSH2-079-galarian_cursola.jpg
Sword & Shield,Rebel Clash,192,RCL,Sigilyph,80,Rare,$0.25,Basic,en_US-SWSH2-080-sigilyph.jpg
Sword & Shield,Rebel Clash,192,RCL,Sandygast,81,Common,$0.15,Basic,en_US-SWSH2-081-sandygast.jpg
Sword & Shield,Rebel Clash,192,RCL,Palossand,82,Uncommon,$0.20,Stage 1,en_US-SWSH2-082-palossand.jpg
Sword & Shield,Rebel Clash,192,RCL,Hatenna,83,Common,$0.15,Basic,en_US-SWSH2-083-hatenna.jpg
Sword & Shield,Rebel Clash,192,RCL,Hattrem,84,Uncommon,$0.20,Stage 1,en_US-SWSH2-084-hattrem.jpg
Sword & Shield,Rebel Clash,192,RCL,Hatterene,85,Rare Holo,$0.50,Stage 2,en_US-SWSH2-085-hatterene.jpg
Sword & Shield,Rebel Clash,192,RCL,Milcery,86,Common,$0.15,Basic,en_US-SWSH2-086-milcery.jpg
Sword & Shield,Rebel Clash,192,RCL,Alcremie,87,Rare,$0.25,Stage 1,en_US-SWSH2-087-alcremie.jpg
Sword & Shield,Rebel Clash,192,RCL,Indeedee,88,Uncommon,$0.20,Basic,en_US-SWSH2-088-indeedee.jpg
Sword & Shield,Rebel Clash,192,RCL,Dreepy,89,Common,$0.15,Basic,en_US-SWSH2-089-dreepy.jpg
Sword & Shield,Rebel Clash,192,RCL,Drakloak,90,Uncommon,$0.18,Stage 1,en_US-SWSH2-090-drakloak.jpg
Sword & Shield,Rebel Clash,192,RCL,Dragapult,91,Rare Holo,$0.99,Stage 2,en_US-SWSH2-091-dragapult.jpg
Sword & Shield,Rebel Clash,192,RCL,Dragapult V,92,Rare Holo V,$3.96,Basic,en_US-SWSH2-092-dragapult_v.jpg
Sword & Shield,Rebel Clash,192,RCL,Dragapult VMAX,93,Rare Holo VMAX,$14.99,VMAX,en_US-SWSH2-093-dragapult_vmax.jpg
Sword & Shield,Rebel Clash,192,RCL,Galarian Farfetch’d,94,Common,$0.26,Basic,en_US-SWSH2-094-galarian_farfetchd.jpg
Sword & Shield,Rebel Clash,192,RCL,Galarian Sirfetch’d,95,Rare Holo,$0.56,Stage 1,en_US-SWSH2-095-galarian_sirfetchd.jpg
Sword & Shield,Rebel Clash,192,RCL,Nosepass,96,Common,$0.19,Basic,en_US-SWSH2-096-nosepass.jpg
Sword & Shield,Rebel Clash,192,RCL,Meditite,97,Common,$0.15,Basic,en_US-SWSH2-097-meditite.jpg
Sword & Shield,Rebel Clash,192,RCL,Medicham,98,Uncommon,$0.19,Stage 1,en_US-SWSH2-098-medicham.jpg
Sword & Shield,Rebel Clash,192,RCL,Barboach,99,Common,$0.15,Basic,en_US-SWSH2-099-barboach.jpg
Sword & Shield,Rebel Clash,192,RCL,Whiscash,100,Rare,$0.25,Stage 1,en_US-SWSH2-100-whiscash.jpg
Sword & Shield,Rebel Clash,192,RCL,Galarian Yamask,101,Common,$0.19,Basic,en_US-SWSH2-101-galarian_yamask.jpg
Sword & Shield,Rebel Clash,192,RCL,Galarian Runerigus,102,Rare,$0.25,Stage 1,en_US-SWSH2-102-galarian_runerigus.jpg
Sword & Shield,Rebel Clash,192,RCL,Binacle,103,Common,$0.16,Basic,en_US-SWSH2-103-binacle.jpg
Sword & Shield,Rebel Clash,192,RCL,Barbaracle,104,Rare,$0.30,Stage 1,en_US-SWSH2-104-barbaracle.jpg
Sword & Shield,Rebel Clash,192,RCL,Rolycoly,105,Common,$0.16,Basic,en_US-SWSH2-105-rolycoly.jpg
Sword & Shield,Rebel Clash,192,RCL,Carkol,106,Uncommon,$0.20,Stage 1,en_US-SWSH2-106-carkol.jpg
Sword & Shield,Rebel Clash,192,RCL,Coalossal,107,Rare Holo,$0.90,Stage 2,en_US-SWSH2-107-coalossal.jpg
Sword & Shield,Rebel Clash,192,RCL,Sandaconda V,108,Rare Holo V,$2.13,Basic,en_US-SWSH2-108-sandaconda_v.jpg
Sword & Shield,Rebel Clash,192,RCL,Falinks,109,Uncommon,$0.25,Basic,en_US-SWSH2-109-falinks.jpg
Sword & Shield,Rebel Clash,192,RCL,Falinks V,110,Rare Holo V,$2.50,Basic,en_US-SWSH2-110-falinks_v.jpg
Sword & Shield,Rebel Clash,192,RCL,Stonjourner,111,Rare Holo,$0.49,Basic,en_US-SWSH2-111-stonjourner.jpg
Sword & Shield,Rebel Clash,192,RCL,Koffing,112,Common,$0.15,Basic,en_US-SWSH2-112-koffing.jpg
Sword & Shield,Rebel Clash,192,RCL,Galarian Weezing,113,Rare Holo,$0.82,Stage 1,en_US-SWSH2-113-galarian_weezing.jpg
Sword & Shield,Rebel Clash,192,RCL,Stunky,114,Common,$0.15,Basic,en_US-SWSH2-114-stunky.jpg
Sword & Shield,Rebel Clash,192,RCL,Skuntank,115,Uncommon,$0.18,Stage 1,en_US-SWSH2-115-skuntank.jpg
Sword & Shield,Rebel Clash,192,RCL,Spiritomb,116,Rare,$0.25,Basic,en_US-SWSH2-116-spiritomb.jpg
Sword & Shield,Rebel Clash,192,RCL,Trubbish,117,Common,$0.19,Basic,en_US-SWSH2-117-trubbish.jpg
Sword & Shield,Rebel Clash,192,RCL,Garbodor,118,Rare,$0.35,Stage 1,en_US-SWSH2-118-garbodor.jpg
Sword & Shield,Rebel Clash,192,RCL,Vullaby,119,Common,$0.16,Basic,en_US-SWSH2-119-vullaby.jpg
Sword & Shield,Rebel Clash,192,RCL,Mandibuzz,120,Rare,$0.25,Stage 1,en_US-SWSH2-120-mandibuzz.jpg
Sword & Shield,Rebel Clash,192,RCL,Malamar V,121,Rare Holo V,$2.12,Basic,en_US-SWSH2-121-malamar_v.jpg
Sword & Shield,Rebel Clash,192,RCL,Malamar VMAX,122,Rare Holo VMAX,$3.46,VMAX,en_US-SWSH2-122-malamar_vmax.jpg
Sword & Shield,Rebel Clash,192,RCL,Impidimp,123,Common,$0.15,Basic,en_US-SWSH2-123-impidimp.jpg
Sword & Shield,Rebel Clash,192,RCL,Morgrem,124,Uncommon,$0.17,Stage 1,en_US-SWSH2-124-morgrem.jpg
Sword & Shield,Rebel Clash,192,RCL,Grimmsnarl,125,Rare Holo,$0.54,Stage 2,en_US-SWSH2-125-grimmsnarl.jpg
Sword & Shield,Rebel Clash,192,RCL,Galarian Meowth,126,Common,$0.16,Basic,en_US-SWSH2-126-galarian_meowth.jpg
Sword & Shield,Rebel Clash,192,RCL,Galarian Perrserker,127,Rare,$0.25,Stage 1,en_US-SWSH2-127-galarian_perrserker.jpg
Sword & Shield,Rebel Clash,192,RCL,Scizor,128,Rare,$0.25,Stage 1,en_US-SWSH2-128-scizor.jpg
Sword & Shield,Rebel Clash,192,RCL,Bronzor,129,Common,$0.15,Basic,en_US-SWSH2-129-bronzor.jpg
Sword & Shield,Rebel Clash,192,RCL,Bronzong,130,Uncommon,$0.19,Stage 1,en_US-SWSH2-130-bronzong.jpg
Sword & Shield,Rebel Clash,192,RCL,Probopass,131,Rare,$0.25,Stage 1,en_US-SWSH2-131-probopass.jpg
Sword & Shield,Rebel Clash,192,RCL,Durant,132,Uncommon,$0.19,Basic,en_US-SWSH2-132-durant.jpg
Sword & Shield,Rebel Clash,192,RCL,Honedge,133,Common,$0.15,Basic,en_US-SWSH2-133-honedge.jpg
Sword & Shield,Rebel Clash,192,RCL,Doublade,134,Uncommon,$0.20,Stage 1,en_US-SWSH2-134-doublade.jpg
Sword & Shield,Rebel Clash,192,RCL,Aegislash,135,Rare,$0.26,Stage 2,en_US-SWSH2-135-aegislash.jpg
Sword & Shield,Rebel Clash,192,RCL,Copperajah V,136,Rare Holo V,$2.00,Basic,en_US-SWSH2-136-copperajah_v.jpg
Sword & Shield,Rebel Clash,192,RCL,Copperajah VMAX,137,Rare Holo VMAX,$4.99,VMAX,en_US-SWSH2-137-copperajah_vmax.jpg
Sword & Shield,Rebel Clash,192,RCL,Duraludon,138,Rare Holo,$0.74,Basic,en_US-SWSH2-138-duraludon.jpg
Sword & Shield,Rebel Clash,192,RCL,Zacian,139,Rare,$0.39,Basic,en_US-SWSH2-139-zacian.jpg
Sword & Shield,Rebel Clash,192,RCL,Zamazenta,140,Rare,$0.40,Basic,en_US-SWSH2-140-zamazenta.jpg
Sword & Shield,Rebel Clash,192,RCL,Snorlax,141,Rare,$0.27,Basic,en_US-SWSH2-141-snorlax.jpg
Sword & Shield,Rebel Clash,192,RCL,Chatot,142,Uncommon,$0.20,Basic,en_US-SWSH2-142-chatot.jpg
Sword & Shield,Rebel Clash,192,RCL,Pidove,143,Common,$0.15,Basic,en_US-SWSH2-143-pidove.jpg
Sword & Shield,Rebel Clash,192,RCL,Tranquill,144,Uncommon,$0.19,Stage 1,en_US-SWSH2-144-tranquill.jpg
Sword & Shield,Rebel Clash,192,RCL,Unfezant,145,Rare,$0.25,Stage 2,en_US-SWSH2-145-unfezant.jpg
Sword & Shield,Rebel Clash,192,RCL,Bunnelby,146,Common,$0.15,Basic,en_US-SWSH2-146-bunnelby.jpg
Sword & Shield,Rebel Clash,192,RCL,Diggersby,147,Rare,$0.25,Stage 1,en_US-SWSH2-147-diggersby.jpg
Sword & Shield,Rebel Clash,192,RCL,Hawlucha,148,Uncommon,$0.20,Basic,en_US-SWSH2-148-hawlucha.jpg
Sword & Shield,Rebel Clash,192,RCL,Stufful,149,Common,$0.15,Basic,en_US-SWSH2-149-stufful.jpg
Sword & Shield,Rebel Clash,192,RCL,Bewear,150,Uncommon,$0.16,Stage 1,en_US-SWSH2-150-bewear.jpg
Sword & Shield,Rebel Clash,192,RCL,Skwovet,151,Common,$0.15,Basic,en_US-SWSH2-151-skwovet.jpg
Sword & Shield,Rebel Clash,192,RCL,Greedent,152,Rare,$0.25,Stage 1,en_US-SWSH2-152-greedent.jpg
Sword & Shield,Rebel Clash,192,RCL,Dubwool V,153,Rare Holo V,$2.25,Basic,en_US-SWSH2-153-dubwool_v.jpg
Sword & Shield,Rebel Clash,192,RCL,Boss’s Orders,154,Rare Holo,$5.99,-----,en_US-SWSH2-154-bosss_orders_giovanni.jpg
Sword & Shield,Rebel Clash,192,RCL,Burning Scarf,155,Uncommon,$0.20,-----,en_US-SWSH2-155-burning_scarf.jpg
Sword & Shield,Rebel Clash,192,RCL,Capacious Bucket,156,Uncommon,$0.25,-----,en_US-SWSH2-156-capacious_bucket.jpg
Sword & Shield,Rebel Clash,192,RCL,Cursed Shovel,157,Uncommon,$0.20,-----,en_US-SWSH2-157-cursed_shovel.jpg
Sword & Shield,Rebel Clash,192,RCL,Dan,158,Uncommon,$0.20,-----,en_US-SWSH2-158-dan.jpg
Sword & Shield,Rebel Clash,192,RCL,Full Heal,159,Uncommon,$0.20,-----,en_US-SWSH2-159-full_heal.jpg
Sword & Shield,Rebel Clash,192,RCL,Galar Mine,160,Uncommon,$0.25,-----,en_US-SWSH2-160-galar_mine.jpg
Sword & Shield,Rebel Clash,192,RCL,Milo,161,Uncommon,$0.20,-----,en_US-SWSH2-161-milo.jpg
Sword & Shield,Rebel Clash,192,RCL,Nugget,162,Uncommon,$0.20,-----,en_US-SWSH2-162-nugget.jpg
Sword & Shield,Rebel Clash,192,RCL,Oleana,163,Uncommon,$0.23,-----,en_US-SWSH2-163-oleana.jpg
Sword & Shield,Rebel Clash,192,RCL,Poké Ball,164,Uncommon,$0.20,-----,en_US-SWSH2-164-poke_ball.jpg
Sword & Shield,Rebel Clash,192,RCL,Scoop Up Net,165,Uncommon,$3.39,-----,en_US-SWSH2-165-scoop_up_net.jpg
Sword & Shield,Rebel Clash,192,RCL,Skyla,166,Uncommon,$0.25,-----,en_US-SWSH2-166-skyla.jpg
Sword & Shield,Rebel Clash,192,RCL,Sonia,167,Uncommon,$0.29,-----,en_US-SWSH2-167-sonia.jpg
Sword & Shield,Rebel Clash,192,RCL,Tool Scrapper,168,Uncommon,$0.25,-----,en_US-SWSH2-168-tool_scrapper.jpg
Sword & Shield,Rebel Clash,192,RCL,Training Court,169,Uncommon,$0.22,-----,en_US-SWSH2-169-training_court.jpg
Sword & Shield,Rebel Clash,192,RCL,Turffield Stadium,170,Uncommon,$0.22,-----,en_US-SWSH2-170-turffield_stadium.jpg
Sword & Shield,Rebel Clash,192,RCL,Capture Energy,171,Uncommon,$1.24,-----,en_US-SWSH2-171-capture_energy.jpg
Sword & Shield,Rebel Clash,192,RCL,Horror [P] Energy,172,Uncommon,$0.40,-----,en_US-SWSH2-172-horror_psychic_energy.jpg
Sword & Shield,Rebel Clash,192,RCL,Speed [L] Energy,173,Uncommon,$0.30,-----,en_US-SWSH2-173-speed_lightning_energy.jpg
Sword & Shield,-----,-----,RCL,-----,-----,-----,$0.38,-----,en_US-SWSH2-174-twin_energy.jpg
Sword & Shield,Sword & Shield,202,SSH,Celebi V,001,Rare Holo V,$2.00,Basic,en_US-SWSH1-001-celebi_v.jpg
Sword & Shield,Sword & Shield,202,SSH,Roselia,002,Common,$0.15,Basic,en_US-SWSH1-002-roselia.jpg
Sword & Shield,Sword & Shield,202,SSH,Roselia,003,Common,$0.15,Basic,en_US-SWSH1-003-roselia.jpg
Sword & Shield,Sword & Shield,202,SSH,Roserade,004,Rare,$0.25,Stage 1,en_US-SWSH1-004-roserade.jpg
Sword & Shield,Sword & Shield,202,SSH,Cottonee,005,Common,$0.15,Basic,en_US-SWSH1-005-cottonee.jpg
Sword & Shield,Sword & Shield,202,SSH,Whimsicott,006,Rare,$0.25,Stage 1,en_US-SWSH1-006-whimsicott.jpg
Sword & Shield,Sword & Shield,202,SSH,Maractus,007,Common,$0.15,Basic,en_US-SWSH1-007-maractus.jpg
Sword & Shield,Sword & Shield,202,SSH,Durant,008,Rare,$0.25,Basic,en_US-SWSH1-008-durant.jpg
Sword & Shield,Sword & Shield,202,SSH,Dhelmise V,009,Rare Holo V,$1.98,Basic,en_US-SWSH1-009-dhelmise_v.jpg
Sword & Shield,Sword & Shield,202,SSH,Grookey,010,Common,$0.15,Basic,en_US-SWSH1-010-grookey.jpg
Sword & Shield,Sword & Shield,202,SSH,Grookey,011,Common,$0.15,Basic,en_US-SWSH1-011-grookey.jpg
Sword & Shield,Sword & Shield,202,SSH,Thwackey,012,Uncommon,$0.20,Stage 1,en_US-SWSH1-012-thwackey.jpg
Sword & Shield,Sword & Shield,202,SSH,Thwackey,013,Uncommon,$0.15,Stage 1,en_US-SWSH1-013-thwackey.jpg
Sword & Shield,Sword & Shield,202,SSH,Rillaboom,014,Rare Holo,$0.59,Stage 2,en_US-SWSH1-014-rillaboom.jpg
Sword & Shield,Sword & Shield,202,SSH,Rillaboom,015,Rare,$0.30,Stage 2,en_US-SWSH1-015-rillaboom.jpg
Sword & Shield,Sword & Shield,202,SSH,Blipbug,016,Common,$0.13,Basic,en_US-SWSH1-016-blipbug.jpg
Sword & Shield,Sword & Shield,202,SSH,Blipbug,017,Common,$0.15,Basic,en_US-SWSH1-017-blipbug.jpg
Sword & Shield,Sword & Shield,202,SSH,Dottler,018,Uncommon,$0.19,Stage 1,en_US-SWSH1-018-dottler.jpg
Sword & Shield,Sword & Shield,202,SSH,Orbeetle,019,Rare,$0.26,Stage 2,en_US-SWSH1-019-orbeetle.jpg
Sword & Shield,Sword & Shield,202,SSH,Gossifleur,020,Common,$0.15,Basic,en_US-SWSH1-020-gossifleur.jpg
Sword & Shield,Sword & Shield,202,SSH,Eldegoss,021,Uncommon,$0.16,Stage 1,en_US-SWSH1-021-eldegoss.jpg
Sword & Shield,Sword & Shield,202,SSH,Vulpix,022,Common,$0.15,Basic,en_US-SWSH1-022-vulpix-1.jpg
Sword & Shield,Sword & Shield,202,SSH,Ninetales,023,Rare,$0.25,Stage 1,en_US-SWSH1-023-ninetales.jpg
Sword & Shield,Sword & Shield,202,SSH,Torkoal V,024,Rare Holo V,$2.00,Basic,en_US-SWSH1-024-torkoal_v.jpg
Sword & Shield,Sword & Shield,202,SSH,Victini V,025,Rare Holo V,$2.49,Basic,en_US-SWSH1-025-victini_v.jpg
Sword & Shield,Sword & Shield,202,SSH,Heatmor,026,Uncommon,$0.19,Basic,en_US-SWSH1-026-heatmor.jpg
Sword & Shield,Sword & Shield,202,SSH,Salandit,027,Common,$0.15,Basic,en_US-SWSH1-027-salandit.jpg
Sword & Shield,Sword & Shield,202,SSH,Salazzle,028,Uncommon,$0.15,Stage 1,en_US-SWSH1-028-salazzle.jpg
Sword & Shield,Sword & Shield,202,SSH,Turtonator,029,Rare,$0.25,Basic,en_US-SWSH1-029-turtonator.jpg
Sword & Shield,Sword & Shield,202,SSH,Scorbunny,030,Common,$0.15,Basic,en_US-SWSH1-030-scorbunny.jpg
